Order_ID,Order_Datetime,Branch,Customer_ID,Item_Name,Order_Type,Quantity,Unit_Price,Total_Amount
ORD08928,2025-11-04 21:13:00,Chi nhánh Tân Bình,1798,Trà sữa trân châu,Dùng tại quán,4,40000,160000
ORD03020,2025-11-04 21:29:00,Chi nhánh Quận 1,2301,Bánh mì chả lụa,Dùng tại quán,3,20000,60000
ORD00336,2025-11-04 21:34:00,Chi nhánh Tân Bình,1990,Trà sữa trân châu,Mang đi,3,40000,120000
ORD01746,2025-11-04 21:45:00,Chi nhánh Quận 1,2555,Nước ép dưa hấu,GrabFood,3,45000,135000
ORD00483,2025-11-04 21:51:00,Chi nhánh Gò Vấp,2665,Bạc xỉu,ShopeeFood,2,25000,50000
ORD09640,2025-11-04 22:00:00,Chi nhánh Gò Vấp,1560,Cà phê sữa đá,Dùng tại quán,1,25000,25000
ORD08912,2025-11-04 22:32:00,Chi nhánh Quận 1,2090,Nước ép dưa hấu,GrabFood,2,45000,90000
ORD09300,2025-11-04 22:48:00,Chi nhánh Quận 1,1067,Trà sữa trân châu,GrabFood,2,40000,80000
ORD02594,2025-11-04 22:53:00,Chi nhánh Tân Bình,1396,Nước ép dưa hấu,GrabFood,1,45000,45000
ORD03494,2025-11-05 07:00:00,Chi nhánh Quận 7,2679,Nước ép dưa hấu,Mang đi,3,45000,135000
ORD06489,2025-11-05 07:25:00,Chi nhánh Quận 1,2721,Bánh mì chả lụa,Mang đi,1,20000,20000
ORD06459,2025-11-05 07:31:00,Chi nhánh Quận 1,1624,Trà sữa trân châu,Mang đi,2,40000,80000
ORD09382,2025-11-05 08:24:00,Chi nhánh Quận 7,2897,Bánh mì chả lụa,GrabFood,4,20000,80000
ORD09354,2025-11-05 08:51:00,Chi nhánh Gò Vấp,2179,Bánh mì chả lụa,Dùng tại quán,2,20000,40000
ORD08792,2025-11-05 09:37:00,Chi nhánh Quận 1,1384,Trà sữa trân châu,GrabFood,3,40000,120000
ORD08627,2025-11-05 10:44:00,Chi nhánh Quận 1,1125,Nước ép dưa hấu,GrabFood,4,45000,180000
ORD08368,2025-11-05 10:51:00,Chi nhánh Quận 7,2375,Nước ép dưa hấu,GrabFood,3,45000,135000
ORD02919,2025-11-05 10:58:00,Chi nhánh Gò Vấp,2501,Bạc xỉu,GrabFood,2,25000,50000
ORD04070,2025-11-05 10:59:00,Chi nhánh Quận 1,1204,Nước ép dưa hấu,ShopeeFood,2,45000,90000
ORD00943,2025-11-05 11:54:00,Chi nhánh Quận 1,1034,Trà đào cam sả,Mang đi,3,35000,105000
ORD00961,2025-11-05 12:04:00,Chi nhánh Tân Bình,1260,Bánh mì chả lụa,ShopeeFood,2,20000,40000
ORD05953,2025-11-05 12:51:00,Chi nhánh Gò Vấp,2082,Cà phê sữa đá,GrabFood,4,25000,100000
ORD02188,2025-11-05 12:55:00,Chi nhánh Quận 1,2110,Cà phê sữa đá,Mang đi,1,25000,25000
ORD06375,2025-11-05 13:07:00,Chi nhánh Quận 1,1640,Cà phê sữa đá,Dùng tại quán,4,25000,100000
ORD01651,2025-11-05 13:26:00,Chi nhánh Quận 1,2947,Trà đào cam sả,Mang đi,1,35000,35000
ORD04039,2025-11-05 14:04:00,Chi nhánh Quận 1,1136,Cà phê sữa đá,Dùng tại quán,3,25000,75000
ORD08297,2025-11-05 14:52:00,Chi nhánh Quận 7,1969,Nước ép dưa hấu,GrabFood,1,45000,45000
ORD06805,2025-11-05 15:06:00,Chi nhánh Quận 1,1860,Cà phê sữa đá,Dùng tại quán,4,25000,100000
ORD06933,2025-11-05 15:18:00,Chi nhánh Quận 1,1082,Cà phê sữa đá,GrabFood,1,25000,25000
ORD07175,2025-11-05 15:29:00,Chi nhánh Tân Bình,1506,Trà sữa trân châu,Dùng tại quán,3,40000,120000
ORD08410,2025-11-05 16:01:00,Chi nhánh Tân Bình,2165,Nước ép dưa hấu,ShopeeFood,4,45000,180000
ORD09567,2025-11-05 16:12:00,Chi nhánh Quận 1,1907,Cà phê sữa đá,ShopeeFood,4,25000,100000
ORD02432,2025-11-05 16:13:00,Chi nhánh Tân Bình,2350,Bánh mì chả lụa,Mang đi,3,20000,60000
ORD04533,2025-11-05 16:29:00,Chi nhánh Tân Bình,1593,Bạc xỉu,Dùng tại quán,1,25000,25000
ORD05080,2025-11-05 16:54:00,Chi nhánh Tân Bình,1915,Bạc xỉu,Mang đi,4,25000,100000
ORD02275,2025-11-05 17:29:00,Chi nhánh Quận 1,2543,Bánh mì chả lụa,ShopeeFood,3,20000,60000
ORD08301,2025-11-05 17:47:00,Chi nhánh Gò Vấp,1918,Cà phê sữa đá,Mang đi,3,25000,75000
ORD01033,2025-11-05 18:21:00,Chi nhánh Quận 1,2285,Trà sữa trân châu,Dùng tại quán,2,40000,80000
ORD04334,2025-11-05 18:29:00,Chi nhánh Quận 7,1516,Trà đào cam sả,ShopeeFood,3,35000,105000
ORD05590,2025-11-05 18:31:00,Chi nhánh Tân Bình,2804,Bánh mì chả lụa,Mang đi,2,20000,40000
ORD05103,2025-11-05 18:43:00,Chi nhánh Quận 7,2257,Nước ép dưa hấu,GrabFood,2,45000,90000
ORD00175,2025-11-05 18:54:00,Chi nhánh Quận 1,2501,Trà sữa trân châu,GrabFood,4,40000,160000
ORD07604,2025-11-05 20:14:00,Chi nhánh Gò Vấp,1630,Trà đào cam sả,GrabFood,2,35000,70000
ORD00797,2025-11-05 20:57:00,Chi nhánh Gò Vấp,2986,Bạc xỉu,ShopeeFood,1,25000,25000
ORD05898,2025-11-05 21:04:00,Chi nhánh Quận 7,2436,Nước ép dưa hấu,ShopeeFood,3,45000,135000
ORD01107,2025-11-05 21:33:00,Chi nhánh Quận 1,1773,Trà sữa trân châu,ShopeeFood,1,40000,40000
ORD06760,2025-11-05 21:42:00,Chi nhánh Quận 7,1853,Bạc xỉu,Mang đi,4,25000,100000
ORD03177,2025-11-05 21:44:00,Chi nhánh Tân Bình,1553,Trà đào cam sả,Dùng tại quán,2,35000,70000
ORD08719,2025-11-05 22:03:00,Chi nhánh Quận 1,1836,Bánh mì chả lụa,Dùng tại quán,2,20000,40000
ORD03154,2025-11-05 22:21:00,Chi nhánh Quận 1,2654,Trà đào cam sả,Dùng tại quán,2,35000,70000
ORD08085,2025-11-05 22:39:00,Chi nhánh Quận 7,2147,Bạc xỉu,Mang đi,1,25000,25000
ORD00860,2025-11-06 07:02:00,Chi nhánh Quận 7,2922,Cà phê sữa đá,GrabFood,3,25000,75000
ORD00631,2025-11-06 07:07:00,Chi nhánh Quận 1,1191,Bạc xỉu,Dùng tại quán,1,25000,25000
ORD09368,2025-11-06 07:38:00,Chi nhánh Gò Vấp,1241,Bánh mì chả lụa,ShopeeFood,4,20000,80000
ORD09396,2025-11-06 07:43:00,Chi nhánh Tân Bình,2534,Cà phê sữa đá,Mang đi,1,25000,25000
ORD04126,2025-11-06 09:07:00,Chi nhánh Quận 7,1607,Cà phê sữa đá,GrabFood,4,25000,100000
ORD02235,2025-11-06 09:22:00,Chi nhánh Quận 7,1082,Trà đào cam sả,Mang đi,3,35000,105000
ORD01655,2025-11-06 09:37:00,Chi nhánh Tân Bình,2749,Cà phê sữa đá,Mang đi,3,25000,75000
ORD00492,2025-11-06 10:01:00,Chi nhánh Tân Bình,2301,Nước ép dưa hấu,GrabFood,4,45000,180000
ORD03173,2025-11-06 10:29:00,Chi nhánh Tân Bình,1769,Bạc xỉu,ShopeeFood,2,25000,50000
ORD04686,2025-11-06 10:41:00,Chi nhánh Quận 1,2790,Cà phê sữa đá,ShopeeFood,4,25000,100000
ORD03692,2025-11-06 10:50:00,Chi nhánh Gò Vấp,1115,Cà phê sữa đá,GrabFood,3,25000,75000
ORD05627,2025-11-06 11:12:00,Chi nhánh Quận 1,2928,Cà phê sữa đá,GrabFood,2,25000,50000
ORD00109,2025-11-06 11:18:00,Chi nhánh Gò Vấp,1461,Cà phê sữa đá,GrabFood,4,25000,100000
ORD08856,2025-11-06 11:21:00,Chi nhánh Quận 7,1864,Trà đào cam sả,GrabFood,4,35000,140000
ORD01050,2025-11-06 11:26:00,Chi nhánh Quận 7,1657,Nước ép dưa hấu,GrabFood,4,45000,180000
ORD06119,2025-11-06 12:35:00,Chi nhánh Gò Vấp,2193,Trà sữa trân châu,GrabFood,1,40000,40000
ORD06698,2025-11-06 13:02:00,Chi nhánh Quận 7,1921,Trà đào cam sả,GrabFood,4,35000,140000
ORD05204,2025-11-06 13:21:00,Chi nhánh Quận 7,1808,Bạc xỉu,Dùng tại quán,3,25000,75000
ORD06400,2025-11-06 13:27:00,Chi nhánh Tân Bình,2723,Trà sữa trân châu,ShopeeFood,1,40000,40000
ORD02405,2025-11-06 13:27:00,Chi nhánh Quận 1,1231,Nước ép dưa hấu,GrabFood,1,45000,45000
ORD02231,2025-11-06 13:32:00,Chi nhánh Quận 7,1289,Bánh mì chả lụa,Dùng tại quán,3,20000,60000
ORD09134,2025-11-06 13:42:00,Chi nhánh Quận 7,1806,Bạc xỉu,ShopeeFood,3,25000,75000
ORD07567,2025-11-06 13:50:00,Chi nhánh Quận 1,2403,Trà đào cam sả,Dùng tại quán,4,35000,140000
ORD05318,2025-11-06 13:53:00,Chi nhánh Quận 1,2883,Bánh mì chả lụa,Mang đi,2,20000,40000
ORD02777,2025-11-06 14:00:00,Chi nhánh Quận 7,1008,Bạc xỉu,Dùng tại quán,1,25000,25000
ORD05955,2025-11-06 14:17:00,Chi nhánh Quận 7,2994,Trà đào cam sả,Dùng tại quán,4,35000,140000
ORD05867,2025-11-06 14:31:00,Chi nhánh Gò Vấp,2902,Nước ép dưa hấu,Dùng tại quán,4,45000,180000
ORD00912,2025-11-06 14:34:00,Chi nhánh Quận 1,2902,Cà phê sữa đá,ShopeeFood,4,25000,100000
ORD08048,2025-11-06 15:01:00,Chi nhánh Gò Vấp,1825,Cà phê sữa đá,GrabFood,3,25000,75000
ORD04268,2025-11-06 15:30:00,Chi nhánh Tân Bình,2307,Cà phê sữa đá,ShopeeFood,1,25000,25000
ORD06746,2025-11-06 15:35:00,Chi nhánh Gò Vấp,1054,Cà phê sữa đá,GrabFood,3,25000,75000
ORD04138,2025-11-06 15:52:00,Chi nhánh Quận 1,2525,Bánh mì chả lụa,GrabFood,1,20000,20000
ORD01537,2025-11-06 16:11:00,Chi nhánh Quận 7,1563,Trà đào cam sả,ShopeeFood,3,35000,105000
ORD03299,2025-11-06 16:19:00,Chi nhánh Quận 1,1412,Bạc xỉu,Mang đi,2,25000,50000
ORD02609,2025-11-06 16:24:00,Chi nhánh Tân Bình,2462,Cà phê sữa đá,ShopeeFood,3,25000,75000
ORD09474,2025-11-06 16:27:00,Chi nhánh Gò Vấp,2517,Bánh mì chả lụa,Mang đi,3,20000,60000
ORD08664,2025-11-06 16:41:00,Chi nhánh Gò Vấp,1385,Trà đào cam sả,GrabFood,2,35000,70000
ORD06136,2025-11-06 17:14:00,Chi nhánh Tân Bình,2975,Bạc xỉu,Dùng tại quán,2,25000,50000
ORD08451,2025-11-06 17:29:00,Chi nhánh Gò Vấp,1244,Nước ép dưa hấu,Dùng tại quán,3,45000,135000
ORD08086,2025-11-06 17:44:00,Chi nhánh Quận 1,1376,Bánh mì chả lụa,ShopeeFood,1,20000,20000
ORD01613,2025-11-06 17:46:00,Chi nhánh Quận 1,2627,Trà đào cam sả,ShopeeFood,2,35000,70000
ORD03818,2025-11-06 17:53:00,Chi nhánh Gò Vấp,2028,Nước ép dưa hấu,Dùng tại quán,3,45000,135000
ORD07814,2025-11-06 17:54:00,Chi nhánh Gò Vấp,2670,Trà sữa trân châu,Mang đi,4,40000,160000
ORD01268,2025-11-06 18:15:00,Chi nhánh Quận 1,1344,Bánh mì chả lụa,Mang đi,1,20000,20000
ORD09135,2025-11-06 18:15:00,Chi nhánh Quận 1,1435,Trà đào cam sả,Dùng tại quán,3,35000,105000
ORD03013,2025-11-06 18:23:00,Chi nhánh Gò Vấp,1142,Cà phê sữa đá,Mang đi,2,25000,50000
ORD02516,2025-11-06 18:40:00,Chi nhánh Quận 1,2239,Bánh mì chả lụa,GrabFood,3,20000,60000
ORD05073,2025-11-06 18:42:00,Chi nhánh Quận 1,2989,Bạc xỉu,Dùng tại quán,1,25000,25000
ORD04763,2025-11-06 18:58:00,Chi nhánh Gò Vấp,2595,Nước ép dưa hấu,Mang đi,1,45000,45000
ORD05371,2025-11-06 19:04:00,Chi nhánh Gò Vấp,1008,Nước ép dưa hấu,GrabFood,2,45000,90000
ORD06703,2025-11-06 19:08:00,Chi nhánh Gò Vấp,2674,Trà sữa trân châu,ShopeeFood,3,40000,120000
ORD05717,2025-11-06 20:54:00,Chi nhánh Tân Bình,2276,Trà đào cam sả,Dùng tại quán,3,35000,105000
ORD00677,2025-11-06 21:50:00,Chi nhánh Quận 1,2117,Nước ép dưa hấu,GrabFood,1,45000,45000
ORD06025,2025-11-06 21:51:00,Chi nhánh Gò Vấp,2727,Trà đào cam sả,ShopeeFood,1,35000,35000
ORD06781,2025-11-06 22:19:00,Chi nhánh Quận 7,2167,Nước ép dưa hấu,ShopeeFood,2,45000,90000
ORD01616,2025-11-06 22:40:00,Chi nhánh Quận 7,2762,Cà phê sữa đá,GrabFood,1,25000,25000
ORD04055,2025-11-07 07:53:00,Chi nhánh Quận 1,2395,Trà sữa trân châu,GrabFood,3,40000,120000
ORD09898,2025-11-07 07:58:00,Chi nhánh Quận 1,2074,Nước ép dưa hấu,ShopeeFood,4,45000,180000
ORD00357,2025-11-07 08:00:00,Chi nhánh Gò Vấp,2968,Bạc xỉu,ShopeeFood,2,25000,50000
ORD01619,2025-11-07 08:22:00,Chi nhánh Quận 7,1477,Nước ép dưa hấu,GrabFood,1,45000,45000
ORD08231,2025-11-07 09:09:00,Chi nhánh Quận 1,2032,Cà phê sữa đá,GrabFood,2,25000,50000
ORD09651,2025-11-07 09:09:00,Chi nhánh Quận 7,2680,Trà sữa trân châu,Mang đi,4,40000,160000
ORD08014,2025-11-07 09:21:00,Chi nhánh Quận 7,1275,Bánh mì chả lụa,GrabFood,2,20000,40000
ORD04508,2025-11-07 09:59:00,Chi nhánh Tân Bình,1595,Bánh mì chả lụa,GrabFood,2,20000,40000
ORD01702,2025-11-07 10:05:00,Chi nhánh Quận 1,2589,Trà sữa trân châu,GrabFood,1,40000,40000
ORD04239,2025-11-07 10:17:00,Chi nhánh Quận 7,2571,Bạc xỉu,Mang đi,3,25000,75000
ORD01167,2025-11-07 10:45:00,Chi nhánh Quận 1,2168,Bạc xỉu,Dùng tại quán,1,25000,25000
ORD00490,2025-11-07 11:13:00,Chi nhánh Gò Vấp,1800,Cà phê sữa đá,Dùng tại quán,2,25000,50000
ORD05518,2025-11-07 11:19:00,Chi nhánh Tân Bình,2885,Cà phê sữa đá,ShopeeFood,1,25000,25000
ORD03884,2025-11-07 11:54:00,Chi nhánh Gò Vấp,2912,Nước ép dưa hấu,Mang đi,3,45000,135000
ORD08122,2025-11-07 12:04:00,Chi nhánh Quận 7,1160,Trà sữa trân châu,GrabFood,2,40000,80000
ORD00482,2025-11-07 12:12:00,Chi nhánh Quận 7,2866,Trà sữa trân châu,Dùng tại quán,3,40000,120000
ORD08011,2025-11-07 13:14:00,Chi nhánh Gò Vấp,2129,Nước ép dưa hấu,Dùng tại quán,4,45000,180000
ORD00809,2025-11-07 13:52:00,Chi nhánh Quận 1,1649,Nước ép dưa hấu,GrabFood,2,45000,90000
ORD04189,2025-11-07 14:14:00,Chi nhánh Quận 7,1530,Trà sữa trân châu,Mang đi,4,40000,160000
ORD08794,2025-11-07 14:34:00,Chi nhánh Quận 1,1682,Trà đào cam sả,ShopeeFood,4,35000,140000
ORD01341,2025-11-07 14:35:00,Chi nhánh Quận 1,2306,Bánh mì chả lụa,GrabFood,4,20000,80000
ORD03609,2025-11-07 14:38:00,Chi nhánh Gò Vấp,2884,Bánh mì chả lụa,Mang đi,2,20000,40000
ORD07962,2025-11-07 14:38:00,Chi nhánh Tân Bình,2627,Nước ép dưa hấu,GrabFood,1,45000,45000
ORD01536,2025-11-07 15:08:00,Chi nhánh Gò Vấp,1477,Nước ép dưa hấu,ShopeeFood,4,45000,180000
ORD02156,2025-11-07 15:10:00,Chi nhánh Tân Bình,2283,Bánh mì chả lụa,ShopeeFood,4,20000,80000
ORD03599,2025-11-07 15:28:00,Chi nhánh Tân Bình,2152,Trà sữa trân châu,Dùng tại quán,1,40000,40000
ORD09966,2025-11-07 15:55:00,Chi nhánh Gò Vấp,1746,Trà sữa trân châu,Mang đi,1,40000,40000
ORD04306,2025-11-07 16:29:00,Chi nhánh Quận 1,1165,Cà phê sữa đá,GrabFood,4,25000,100000
ORD05489,2025-11-07 16:57:00,Chi nhánh Gò Vấp,2842,Trà đào cam sả,Dùng tại quán,2,35000,70000
ORD08923,2025-11-07 17:00:00,Chi nhánh Quận 7,1706,Cà phê sữa đá,Dùng tại quán,4,25000,100000
ORD03723,2025-11-07 17:02:00,Chi nhánh Quận 7,2771,Bạc xỉu,Mang đi,3,25000,75000
ORD02985,2025-11-07 17:10:00,Chi nhánh Quận 7,2141,Nước ép dưa hấu,Dùng tại quán,1,45000,45000
ORD07977,2025-11-07 17:24:00,Chi nhánh Tân Bình,2519,Bánh mì chả lụa,Dùng tại quán,2,20000,40000
ORD00850,2025-11-07 17:26:00,Chi nhánh Quận 1,1100,Trà đào cam sả,ShopeeFood,4,35000,140000
ORD04714,2025-11-07 17:49:00,Chi nhánh Gò Vấp,2246,Trà sữa trân châu,Dùng tại quán,3,40000,120000
ORD02735,2025-11-07 18:22:00,Chi nhánh Gò Vấp,1045,Nước ép dưa hấu,Dùng tại quán,2,45000,90000
ORD04464,2025-11-07 18:42:00,Chi nhánh Gò Vấp,1801,Cà phê sữa đá,ShopeeFood,4,25000,100000
ORD04518,2025-11-07 18:55:00,Chi nhánh Tân Bình,2110,Cà phê sữa đá,Mang đi,4,25000,100000
ORD03125,2025-11-07 18:58:00,Chi nhánh Quận 7,1991,Trà đào cam sả,Dùng tại quán,4,35000,140000
ORD00663,2025-11-07 19:02:00,Chi nhánh Tân Bình,1596,Cà phê sữa đá,GrabFood,1,25000,25000
ORD02862,2025-11-07 19:17:00,Chi nhánh Quận 7,2405,Trà đào cam sả,Dùng tại quán,4,35000,140000
ORD09388,2025-11-07 19:18:00,Chi nhánh Tân Bình,2790,Trà sữa trân châu,ShopeeFood,3,40000,120000
ORD00949,2025-11-07 19:24:00,Chi nhánh Quận 1,2247,Trà sữa trân châu,ShopeeFood,2,40000,80000
ORD00726,2025-11-07 19:50:00,Chi nhánh Quận 1,1392,Trà sữa trân châu,GrabFood,1,40000,40000
ORD06817,2025-11-07 20:20:00,Chi nhánh Quận 1,1554,Cà phê sữa đá,GrabFood,2,25000,50000
ORD08490,2025-11-07 20:32:00,Chi nhánh Quận 1,1996,Cà phê sữa đá,Dùng tại quán,4,25000,100000
ORD05187,2025-11-07 20:50:00,Chi nhánh Gò Vấp,2873,Nước ép dưa hấu,GrabFood,3,45000,135000
ORD02630,2025-11-07 20:57:00,Chi nhánh Quận 7,1106,Bánh mì chả lụa,Dùng tại quán,2,20000,40000
ORD07868,2025-11-07 21:01:00,Chi nhánh Tân Bình,1418,Trà sữa trân châu,Mang đi,1,40000,40000
ORD05810,2025-11-07 21:06:00,Chi nhánh Quận 1,1870,Trà sữa trân châu,Dùng tại quán,2,40000,80000
ORD00402,2025-11-07 21:21:00,Chi nhánh Quận 7,2786,Trà đào cam sả,Mang đi,1,35000,35000
ORD06133,2025-11-07 21:29:00,Chi nhánh Tân Bình,2566,Nước ép dưa hấu,ShopeeFood,1,45000,45000
ORD09146,2025-11-07 21:30:00,Chi nhánh Quận 7,1108,Bạc xỉu,Dùng tại quán,2,25000,50000
ORD00263,2025-11-07 22:00:00,Chi nhánh Tân Bình,1898,Cà phê sữa đá,ShopeeFood,4,25000,100000
ORD09658,2025-11-07 22:03:00,Chi nhánh Quận 1,2186,Trà đào cam sả,Mang đi,4,35000,140000
ORD08688,2025-11-07 22:40:00,Chi nhánh Gò Vấp,1992,Bạc xỉu,GrabFood,3,25000,75000
ORD07601,2025-11-08 07:05:00,Chi nhánh Quận 1,2769,Bạc xỉu,Mang đi,3,25000,75000
ORD04052,2025-11-08 07:37:00,Chi nhánh Quận 1,2063,Bánh mì chả lụa,ShopeeFood,4,20000,80000
ORD02458,2025-11-08 07:50:00,Chi nhánh Gò Vấp,1228,Nước ép dưa hấu,Mang đi,3,45000,135000
ORD04807,2025-11-08 08:09:00,Chi nhánh Quận 7,1839,Bánh mì chả lụa,GrabFood,1,20000,20000
ORD01305,2025-11-08 08:46:00,Chi nhánh Tân Bình,2254,Trà đào cam sả,GrabFood,4,35000,140000
ORD09826,2025-11-08 09:26:00,Chi nhánh Quận 7,1082,Cà phê sữa đá,Mang đi,1,25000,25000
ORD05537,2025-11-08 09:43:00,Chi nhánh Quận 1,1359,Trà đào cam sả,Mang đi,4,35000,140000
ORD05848,2025-11-08 09:44:00,Chi nhánh Quận 7,1699,Trà đào cam sả,Dùng tại quán,2,35000,70000
ORD09047,2025-11-08 09:53:00,Chi nhánh Quận 7,1037,Cà phê sữa đá,GrabFood,1,25000,25000
ORD03340,2025-11-08 10:04:00,Chi nhánh Tân Bình,1692,Nước ép dưa hấu,GrabFood,4,45000,180000
ORD05312,2025-11-08 10:23:00,Chi nhánh Tân Bình,2746,Trà đào cam sả,Mang đi,1,35000,35000
ORD00269,2025-11-08 10:42:00,Chi nhánh Gò Vấp,2236,Nước ép dưa hấu,Dùng tại quán,2,45000,90000
ORD04778,2025-11-08 10:52:00,Chi nhánh Tân Bình,1506,Bánh mì chả lụa,ShopeeFood,4,20000,80000
ORD02411,2025-11-08 11:09:00,Chi nhánh Quận 7,2094,Nước ép dưa hấu,Dùng tại quán,4,45000,180000
ORD05459,2025-11-08 12:24:00,Chi nhánh Gò Vấp,1571,Cà phê sữa đá,Mang đi,1,25000,25000
ORD07639,2025-11-08 12:30:00,Chi nhánh Gò Vấp,2796,Trà đào cam sả,Mang đi,2,35000,70000
ORD00694,2025-11-08 13:02:00,Chi nhánh Tân Bình,1115,Cà phê sữa đá,Mang đi,3,25000,75000
ORD04629,2025-11-08 13:12:00,Chi nhánh Quận 1,2158,Trà đào cam sả,Dùng tại quán,1,35000,35000
ORD05758,2025-11-08 13:19:00,Chi nhánh Gò Vấp,2670,Cà phê sữa đá,Mang đi,2,25000,50000
ORD08031,2025-11-08 13:19:00,Chi nhánh Gò Vấp,1237,Trà đào cam sả,ShopeeFood,2,35000,70000
ORD02295,2025-11-08 13:52:00,Chi nhánh Quận 1,2153,Trà sữa trân châu,GrabFood,1,40000,40000
ORD00233,2025-11-08 14:17:00,Chi nhánh Tân Bình,2628,Trà sữa trân châu,ShopeeFood,4,40000,160000
ORD00477,2025-11-08 14:23:00,Chi nhánh Tân Bình,2023,Nước ép dưa hấu,ShopeeFood,1,45000,45000
ORD09867,2025-11-08 15:21:00,Chi nhánh Gò Vấp,2477,Bạc xỉu,Dùng tại quán,3,25000,75000
ORD03824,2025-11-08 15:34:00,Chi nhánh Quận 1,1287,Trà sữa trân châu,GrabFood,3,40000,120000
ORD07131,2025-11-08 16:32:00,Chi nhánh Tân Bình,2544,Nước ép dưa hấu,Dùng tại quán,4,45000,180000
ORD02872,2025-11-08 16:51:00,Chi nhánh Quận 1,2403,Bánh mì chả lụa,Dùng tại quán,2,20000,40000
ORD06414,2025-11-08 17:05:00,Chi nhánh Quận 1,1013,Bạc xỉu,Dùng tại quán,2,25000,50000
ORD05633,2025-11-08 17:10:00,Chi nhánh Gò Vấp,1573,Trà đào cam sả,Mang đi,1,35000,35000
ORD05425,2025-11-08 17:29:00,Chi nhánh Quận 1,2499,Bạc xỉu,Mang đi,4,25000,100000
ORD01369,2025-11-08 17:40:00,Chi nhánh Quận 7,2055,Nước ép dưa hấu,Dùng tại quán,4,45000,180000
ORD00965,2025-11-08 17:53:00,Chi nhánh Quận 1,2800,Nước ép dưa hấu,Dùng tại quán,2,45000,90000
ORD03176,2025-11-08 19:39:00,Chi nhánh Quận 7,1457,Nước ép dưa hấu,Mang đi,1,45000,45000
ORD04845,2025-11-08 19:45:00,Chi nhánh Quận 7,2788,Bạc xỉu,GrabFood,4,25000,100000
ORD07930,2025-11-08 20:13:00,Chi nhánh Quận 7,1790,Trà đào cam sả,ShopeeFood,4,35000,140000
ORD00729,2025-11-08 20:34:00,Chi nhánh Gò Vấp,2394,Bánh mì chả lụa,Mang đi,1,20000,20000
ORD08289,2025-11-08 20:36:00,Chi nhánh Gò Vấp,1242,Trà sữa trân châu,Mang đi,2,40000,80000
ORD05412,2025-11-08 21:07:00,Chi nhánh Tân Bình,2664,Trà sữa trân châu,GrabFood,4,40000,160000
ORD09316,2025-11-08 21:23:00,Chi nhánh Quận 1,2149,Nước ép dưa hấu,GrabFood,4,45000,180000
ORD05062,2025-11-08 22:01:00,Chi nhánh Quận 7,2079,Cà phê sữa đá,Mang đi,1,25000,25000
ORD08153,2025-11-08 22:33:00,Chi nhánh Tân Bình,2474,Trà đào cam sả,Mang đi,1,35000,35000
ORD03483,2025-11-08 22:46:00,Chi nhánh Gò Vấp,2938,Bánh mì chả lụa,Mang đi,3,20000,60000
ORD04170,2025-11-08 22:47:00,Chi nhánh Tân Bình,1694,Trà sữa trân châu,ShopeeFood,1,40000,40000
ORD08263,2025-11-09 07:10:00,Chi nhánh Gò Vấp,2924,Trà sữa trân châu,Mang đi,3,40000,120000
ORD08942,2025-11-09 07:23:00,Chi nhánh Quận 1,1976,Trà đào cam sả,GrabFood,4,35000,140000
ORD04582,2025-11-09 07:27:00,Chi nhánh Quận 1,1631,Trà đào cam sả,ShopeeFood,2,35000,70000
ORD05042,2025-11-09 07:38:00,Chi nhánh Tân Bình,1723,Trà đào cam sả,ShopeeFood,3,35000,105000
ORD05539,2025-11-09 08:01:00,Chi nhánh Tân Bình,1523,Bánh mì chả lụa,Mang đi,2,20000,40000
ORD05502,2025-11-09 08:10:00,Chi nhánh Tân Bình,1111,Trà đào cam sả,Mang đi,1,35000,35000
ORD02886,2025-11-09 08:51:00,Chi nhánh Quận 1,1000,Bánh mì chả lụa,GrabFood,1,20000,20000
ORD05785,2025-11-09 09:01:00,Chi nhánh Quận 7,2916,Cà phê sữa đá,GrabFood,4,25000,100000
ORD03182,2025-11-09 09:37:00,Chi nhánh Gò Vấp,2435,Bánh mì chả lụa,Mang đi,1,20000,20000
ORD03094,2025-11-09 10:16:00,Chi nhánh Quận 7,1565,Bạc xỉu,Dùng tại quán,3,25000,75000
ORD01027,2025-11-09 10:28:00,Chi nhánh Quận 1,2763,Trà sữa trân châu,GrabFood,1,40000,40000
ORD00040,2025-11-09 10:43:00,Chi nhánh Quận 1,1637,Bánh mì chả lụa,Dùng tại quán,1,20000,20000
ORD09321,2025-11-09 10:55:00,Chi nhánh Gò Vấp,1132,Bạc xỉu,Mang đi,4,25000,100000
ORD01979,2025-11-09 10:57:00,Chi nhánh Quận 7,1139,Trà sữa trân châu,ShopeeFood,1,40000,40000
ORD08068,2025-11-09 11:32:00,Chi nhánh Quận 1,1369,Bánh mì chả lụa,Mang đi,2,20000,40000
ORD04898,2025-11-09 11:36:00,Chi nhánh Gò Vấp,2527,Cà phê sữa đá,GrabFood,4,25000,100000
